product_name,product_review,user_rating
Bigfoot,"Opaque amber with orange reflections, the foam is compact and fine ocher in color. Scent of caramel, biscuit, date, citric hops but mainly resinous. Sweet, softly and sweetly malty entry, generously bitter finish on resinous and fresh paths despite two years from bottling. Medium and round body with fine low intensity carbonation. Few elements elegantly linked together. Delight.",4.35
Bigfoot,"Beginning in 2005 I've enjoyed each year of this release. It is perfectly rich, sweet and hoppy with deeply caramelized malts, firm and creamy. It has the signature SN central axis of taste that illuminates throughout their beers. Now 2021, I can finally cellar some bottles to enjoy and age for a few years. A beautiful American Barleywine that is world-class in it's style.
UPDATE as of April 7, 2022:
2021 release 12oz bottle pkg dated 12/10/2020 into a pint glass.
L: Pours a slightly clouded ruby burnished copper w/a thin creamy khaki head that dissipates to creamy edge foam. No visible carbonation. No lacing.
S: Roasted malt, caramelized malts, light earthy hops, a hind of biscuit. Moderate alcohol as the beer warms.
T: Gentle sharp hop bitterness, roasted malts followed by dates, citrus rind, sweet/tart hops, caramelized malts again then deep pine resin that goes fairly broad on the tongue. It's firm & lengthy hop bitterness results in a long resinous linger.
F: Lightly crisp, bold, firm, medium bodied mouth feel w/a drying long lingering finish.
O: This annual American Barleywine release I have is 16 months cellared and has a radiant taste of sweet malts and pine resin hops. It's toastiness & bitterness are expertly blended and it is outstanding and or world-class in it's style.
*The 2022 release has a bit more of a head, the body is clear burnished copper, aroma has berries and is a bit more citrusy, the taste is quite similar though bitterness is at the front rather than in the finish, it's feel is slightly slick. Overall it is fantastic.",4.6
Bigfoot,"12 oz bottles poured into snifters. Side by side tasting of the 2011 and 2014 vintages:
L - both are caramel colored with nice hazelnut heads that lingered. 2011 may be a shade darker, but really no noticeable difference
S - same, very slight scent, caramel and bread
T - caramel, sweet nuttiness. both are very nice, with both malt and hop flavors. 2014 is a bit silkier and more full bodied, 2011 seems to have more hop bitterness
F - thick mouthfeel, 2011 has a tad more carbonation feel to it
O - both are very nice, initially I prefer the 2014 vintage, it's a bit smoother and silkier",4.41
Bigfoot,"A-beautiful dark caramel color with substantive head and lacing that lasted a long time
S-Moderate roast and hoppy notes
T-With the heavy hops, this almost seems like a boozy, not as roasty Black IPA. Which is a good thing as far as I'm concerned. Above average bitter for the style.
M-Medium(+) body, a little chewy, pretty dry finish. Moderate carbonation.
O-unexpected, different, really good.",4.22
Dale's Pale Ale,From a can dated 7/27/22. Clear amber color with a finger of beige head. Piney hop aroma. Medium body and a sticky feel. Solid malty flavor with some pine and earthy hops.,3.92
Dale's Pale Ale,"A go-to IPA. I once had a friend tell me this brew was ""too dry."" He actually gave me 5 of a 6-pack back. I enjoyed that which he refused. This isn't a complex IPA, but if you are somewhere where choice is limited, here's a choice.",4.4
Dale's Pale Ale,Pours a cloudy amber. Thick foam. Nutty aroma. Bready malt body. Medium hop bitterness. Slight sweet finish. Pretty good flavor. Would be a great fall beer.,4.0
Dale's Pale Ale,"Purchased as a single 12oz can from Harris Teeter for $1.70. Poured into a nonic pint glass.

L - Clear copper, with a one-finger pale white head. Pretty good lacing.
S - Earth. Sweet pine. Grapefruit peel.
T - Earth & pine-forward, but not overbearing. Well-balanced, but noticeably hoppy. Grapeseed oil. Woodsy. Oat.
F - Medium-bodied, with mild carbonation. Silky, and smooth. Refreshing, yet filling.
O - A solid pale ale. Not too hoppy, and well-balanced. A fantastic afternoon ale.",3.88
Dale's Pale Ale,"Poured from a 12oz can, canned on 5/26/22, into my spiegelau IPA glass.

On the pour a fluffy 2 finger head forms woth a good amount of fine carbonation rising from a light amber body with no haze. Very nice head retention on this one with just a half finger of head loss over the 5 minutes since I've poured. Head does become rocky but sticks around very nicely.

Aroma is more balanced than I remember with less hops jumping out at me than expected. The hops are surprisingly fruity with some tropical bright notes balanced by a nice sweet bready maltiness. Some slight fermentation sweetness is present on the nose but it's still quite a clean fermentation. Good but lighter aroma than expected.

Flavor carries some similar notes to the aroma, but loses a lot of the tropical vibes for a more traditional bittering hop flavor but there is a floral sweetness that merges very nicely with the very nice malty sweetness that this beer brings. The bitterness in this one comes after a the sweet hit on the front subsides but it remains a very balanced and quite sweet beer with some nice and present bitterness on the back.

The feel is easy drinking and refreshing while still letting you know it's there big body from the head retention and the malts even have a bready soft mouthfeel it seems. It's very balanced in this aspect as well.

Overall this beer honestly surprised me with how much I enjoyed it. The malty notes stood out while still maintaining a nice balanced hop presence. Quite a sweet beer which was honestly a bit of a surprise considering how similar this beer was to other IPAs it felt while drinking it in the past, but this is honestly an easy drinking beer that brings big but balanced flavor that I personally quite enjoy.",4.17
Dale's Pale Ale,"L - Poured from a 12 ounce can I to a standard pint glass. Huge frothy “coke float” head on aggressive pour. Golden/light-amber clear color. Head dissipates slowly. Lacing is decent and a 1/4th finger head stays through half the drink before finishing with a film of bubbles.

S - Sweet malty scents. Some citrus scents as well. Light pine hops.

T - taste is more along the citrus and pine note. Slightly floral as well. Medium bitterness from the hops. Taste smooths out as you drink it and the malt characteristics return. It’s nice that some tastes are more hoppy while others are more malty.

F - Good frothy mouthfeel with decent carbonation.

O - This is a very solid everyday drinking beer. I’m not a hophead and prefer more malt-forward beers, so this carries a little more bitterness than I like, but it’s still a really good beer. The fact that the tastes go back and forth between malt and hop is an enjoyable experience. Would recommend.",3.77
Dale's Pale Ale,"This is a 12oz. can dumped into the Oskar Blues pint glass. This ale is a beautiful amber, very clear, with light but steady carbonation. one finger of white foam that hung around a lengthy time leaving thick lacing behind.
The aroma is maty from a distance, very noticeable, with the nose at the glass I get the pine aromas. Exactly what I hope for from a pale ale.
This ale is very pleasant, caramel, pine, and citrus. Sweet up front with a tangy, crisp finish.
The feel is smooth, light, and a bit fizzy.
This is an easy one to sample, but at 6.5% ABV it may sneak up on you after a few.",4.34
Dale's Pale Ale,"12oz can traded across the Pacific Ocean. Considering its journey, it's held up really well.

It's a burnished copper beer sitting in the glass with a thick, bright head that lingers throughout the glass.

Aroma is malty with strong, dank, piney hops. Very enticing!

Flavour is strongly bitter and caramel malty, with a citrus and piney hop body shining through. Finishes sweet, tangy and a little dry.

Mouthfeel is well carbonated and the tongue knows it's there, even after the swallow as the carbonic prickle lingers well after the swallow.

This is a great beer. I can imagine it would be awesome fresh at the source.

Cheers!",4.44
